6244,Cara Community Corporation,Cara Community,7277,2018-01-01 14:39:36.717
10621,Caravan Stage Society,Caravan Stage,12109,2018-01-01 14:39:36.717
10012,The Cardiac Fitness Association,Cardiac Fitness,11435,2018-01-01 14:39:36.717
6712,Cardiac Health Foundation Of Canada,Cardiac Health Canada,7781,2018-01-01 14:39:36.717
12402,Cardinal Coach Lines Ulc O/A First Student,Cardinal Coach Lines Ulc First Student,14046,2016-04-01 00:00:00.000
3715,The Cardus Institute,Cardus Institute,4390,2018-01-01 14:39:36.717
12563,Care Partners,Care,14245,2016-10-01 00:00:00.000
2404,Care Canada,Care Canada,2511,2018-01-01 14:39:36.717
1705,Care Centre For Internationally Educated Nurses,Care Internationally Educated Nurses,1705,2019-09-01 14:30:42.943
940,Carea Community Health Centre,Carea Community Health,940,2019-09-01 14:30:42.943
11437,Care-A-Lot Co-Operative Nursery School Inc.,Carealot Cooperative Nursery School,12985,2018-01-01 14:39:36.717
1076,The Career Foundation,Career,1076,2019-09-01 14:30:42.943
2549,Career Services Of Brockville,Career Brockville,2753,2018-01-01 14:39:36.717
8491,Career Education Council Guelph Wellington Dufferin,Career Education Guelph Wellington Dufferin,9743,2018-01-01 14:39:36.717
1564,Carefirst Family Health Team,Carefirst Family Health Team,1564,2019-09-01 14:30:42.943
181,Carefirst Seniors And Community Services Association,Carefirst Seniors Community,181,2019-09-01 14:30:42.943
1002,Carefor Health & Community Services,Carefor Health Community,2620,2018-01-01 14:39:36.717
1002,Carefor Health And Community Services,Carefor Health Community,1002,2019-09-01 14:30:42.943
7812,Careforce International Organization,Careforce,8993,2018-01-01 14:39:36.717
12563,Carepartners,Carepartners,15074,2020-06-03 00:00:00.000
2185,Caressant Care Nursing & Retirement Homes Ltd,Caressant Care Nursing Retirement,15105,2020-06-03 00:00:00.000
2185,Caressant-Care Nursing And Retirement Homes Ltd,Caressantcare Nursing Retirement,2185,2019-09-01 14:30:42.943
7630,Carey Outreach Ministries Inc,Carey Outreach Ministries,8790,2018-01-01 14:39:36.717
12391,Cargill Limited,Cargill,14029,2016-03-01 00:00:00.000
12391,Cargill Ltd,Cargill,14600,2018-02-01 00:00:00.000
4653,Caribbean African Canadian Social (Cafcan) Services,Caribbean African Canadian Social Cafcan,5497,2018-01-01 14:39:36.717
2619,Caribbean Global Missions,Caribbean Missions,2869,2018-01-01 14:39:36.717
2730,Caribbean Toronto Catholic Secretariat,Caribbean Toronto Catholic Secretariat,10126,2018-01-01 14:39:36.717
10228,Caribbeantales,Caribbeantales,11669,2018-01-01 14:39:36.717
3431,Caring Partners Global Inc.,Caring,4056,2018-01-01 14:39:36.717
4030,The Caring Cupboard,Caring Cupboard,4771,2018-01-01 14:39:36.717
6576,The Caring And Sharing Exchange,Caring Sharing Exchange,7633,2018-01-01 14:39:36.717
5023,The Caritas Project Community Against Drugs,Caritas Project Community Against Drugs,5918,2018-01-01 14:39:36.717
5023,Caritas School Of Life,Caritas School,5954,2018-01-01 14:39:36.717
154,Carizon Family And Community Services,Carizon Family Community,154,2019-09-01 14:30:42.943
8862,Carleton Ecumenical Chaplaincy,Carleton Ecumenical Chaplaincy,10147,2018-01-01 14:39:36.717
11351,Carleton Heights School Council,Carleton Heights School,12896,2018-01-01 14:39:36.717
4267,Carleton Memorial Day Care Centre Inc.,Carleton Memorial Day Care,5047,2018-01-01 14:39:36.717
9465,Carleton Place And Beckwith Historical Societyy,Carleton Place Beckwith Historical Societyy,10816,2018-01-01 14:39:36.717
770,Carleton Place And District Memorial Hospital,Carleton Place District Memorial Hospital,2903,2018-01-01 14:39:36.717
770,Carleton Place District Memorial Hospital,Carleton Place District Memorial Hospital,770,2019-09-01 14:30:42.943
3927,Carleton Place And District Memorial Hospital Foundation,Carleton Place District Memorial Hospital,4649,2018-01-01 14:39:36.717
5703,Carleton Place Public Library,Carleton Place Public Library,6682,2018-01-01 14:39:36.717
7116,Carleton Preschool,Carleton Preschool,8227,2018-01-01 14:39:36.717
771,Carleton University,Carleton University,771,2019-09-01 14:30:42.943
9500,Carlington Community Chaplaincy,Carlington Community Chaplaincy,10858,2018-01-01 14:39:36.717
152,Carlington Community Health Centre,Carlington Community Health,152,2019-09-01 14:30:42.943
152,Carlington Community Health Centre / Centre De Santé Communautaire Carlington,Carlington Community Health Santé Communautaire Carlington,2965,2018-01-01 14:39:36.717
152,Carlington Community Health Centre / Centre De Santé Communautairecarlington,Carlington Community Health Santé Communautairecarlington,3330,2018-01-01 14:39:36.717
9925,Carlos Bulosan Theatre,Carlos Bulosan Theatre,11339,2018-01-01 14:39:36.717
4194,Carlton Place And District Youth Centre,Carlton Place District Youth,4967,2018-01-01 14:39:36.717
9256,Carmel Logos Baptist Church,Carmel Logos Baptist,10583,2018-01-01 14:39:36.717
11093,Carmel Of St. Joseph,Carmel St Joseph,12626,2018-01-01 14:39:36.717
4111,Carmelite Missionary Sisters Of Saint Theresa Of The Child Jesus (Canada),Carmelite Missionary Sisters Saint Theresa Child Jesus Canada,4867,2018-01-01 14:39:36.717
3483,Carmelite Sisters Of Canada,Carmelite Sisters Canada,4112,2018-01-01 14:39:36.717
3888,Carmelite Sisters Of Canada,Carmelite Sisters Canada,4602,2018-01-01 14:39:36.717
1617,Caroline Family Health Team Of Burlington,Caroline Family Health Team Burlington,1617,2019-09-01 14:30:42.943
7123,Carolinian Canada Coalition,Carolinian Canada Coalition,8235,2018-01-01 14:39:36.717
7512,Carousel Players,Carousel Players,8660,2018-01-01 14:39:36.717
6210,Carp Agricultural Society,Carp Agricultural,7242,2018-01-01 14:39:36.717
7095,Carp Ridge Learning Centre,Carp Ridge,8205,2018-01-01 14:39:36.717
8738,Carp-Dunrobin Pastoral Charge,Carpdunrobin Pastoral Charge,10019,2018-01-01 14:39:36.717
12503,Carpenters Employer Bargaining Agency,Carpenters Employer Bargaining Agency,14167,2016-05-01 00:00:00.000
12503,Carpenters' Employer Bargaining Agency,Carpenters Employer Bargaining Agency,14915,2019-07-01 00:00:00.000
3712,Carrefour Des Femmes Du Sud-Ouest De L'Ontario,Carrefour Des Femmes Sudouest Lontario,4386,2018-01-01 14:39:36.717
1580,Carrot Insights Inc,Carrot Insights,1580,2019-09-01 14:30:42.943
6064,Carsa Incorporated,Carsa,7079,2018-01-01 14:39:36.717
9004,Carty House,Carty House,10302,2018-01-01 14:39:36.717
153,Carveth Nursing Home Ltd,Carveth Nursing Home,153,2019-09-01 14:30:42.943
10581,Casa Canadiense Community Development Centre,Casa Canadiense Community,12062,2018-01-01 14:39:36.717
8426,Casa Canadiense - Pueblito Canada,Casa Canadiense Pueblito Canada,10326,2018-01-01 14:39:36.717
6820,Casa El Norte Refugee Assistance Program,Casa El Norte Refugee Assistance Program,7899,2018-01-01 14:39:36.717
5252,Casey House Foundation,Casey House,6183,2018-01-01 14:39:36.717
772,Casey House Hospice Inc.,Casey House Hospice,3543,2018-01-01 14:39:36.717
772,Casey House Hospice,Casey House Hospice,772,2019-09-01 14:30:42.943
12966,Casino Rama Services Inc.,Casino Rama,14843,2019-03-01 00:00:00.000
12966,Casino Rama Resort,Casino Rama Resort,14853,2019-04-01 00:00:00.000
12808,Cassellholme Home For The Aged For The District Of East Nipissing,Cassellholme Home Aged District East Nipissing,14595,2018-02-01 00:00:00.000
12230,Cassens Transport Ltd Ulc,Cassens Transport Ulc,14974,2019-09-01 00:00:00.000
12230,Cassens Transport Ulc,Cassens Transport Ulc,14994,2019-11-01 00:00:00.000
12230,Cassens Transport Ulc (Formerly Known As Cassens Transport Ltd),Cassens Transport Ulc Formerly Known Cassens Transport,13834,2016-01-01 00:00:00.000
4710,The Cast Projects,Cast Projects,5559,2018-01-01 14:39:36.717
11459,Castleton Cemetery,Castleton Cemetery,13007,2018-01-01 14:39:36.717
9404,Castleton-Grafton Pastoral Charge,Castletongrafton Pastoral Charge,10746,2018-01-01 14:39:36.717
155,Cat Lake First Nation,Cat Lake First Nation,155,2019-09-01 14:30:42.943
12559,Catalent Ontario Limited,Catalent Ontario,14961,2019-08-01 00:00:00.000
4761,Cataraqui Cemetery Company,Cataraqui Cemetery,5621,2018-01-01 14:39:36.717
3686,The Cataraqui Region Conservation Authority,Cataraqui Region Conservation,4356,2018-01-01 14:39:36.717
9480,Catch The Fire Canada,Catch Fire Canada,10835,2018-01-01 14:39:36.717
2935,Catch The Fire Toronto,Catch Fire Toronto,3334,2018-01-01 14:39:36.717
7947,Catch The Fire World,Catch Fire World,9138,2018-01-01 14:39:36.717
2838,Catechist Sisters Of The Sacred Heart Of Thorold,Catechist Sisters Sacred Heart Thorold,3196,2018-01-01 14:39:36.717
5655,Catfish Creek Conservation Authority,Catfish Creek Conservation,6628,2018-01-01 14:39:36.717
9484,Cath-Com Productions Diocese Of Sault Ste. Marie Inc.,Cathcom Diocese Sault Ste Marie,10840,2018-01-01 14:39:36.717
12088,Cathedral Bluffs Symphony Orchestra Inc.,Cathedral Bluffs Symphony Orchestra,13672,2018-01-01 14:39:36.717
9531,Cathedral On The Lake Inc.,Cathedral On Lake,10894,2018-01-01 14:39:36.717
11136,Cathedral Of St Peter-In-Chains,Cathedral St Peterinchains,12669,2018-01-01 14:39:36.717
7816,The Catherine Donnelly Foundation,Catherine Donnelly,8997,2018-01-01 14:39:36.717
8637,The Catherine And Fredrik Eaton Charitable Foundation,Catherine Fredrik Eaton Charitable,9904,2018-01-01 14:39:36.717
11858,Catholic Biblical Association Of Canada,Catholic Biblical Canada,13428,2018-01-01 14:39:36.717
8277,Catholic Cemeteries & Funeral Services-Archdiocese Of Toronto,Catholic Cemeteries Funeral Servicesarchdiocese Toronto,9503,2018-01-01 14:39:36.717
2587,Catholic Charities Of The Archdiocese Of Toronto,Catholic Charities Archdiocese Toronto,2819,2018-01-01 14:39:36.717
1203,Catholic Children'S Aid Society,Catholic Childrens Aid,1203,2019-09-01 14:30:42.943
586,Catholic Children'S Aid Society Of Hamilton,Catholic Childrens Aid Hamilton,586,2019-09-01 14:30:42.943
1203,Catholic Children'S Aid Society Of Toronto,Catholic Childrens Aid Toronto,14035,2016-03-01 00:00:00.000
1203,The Catholic Children'S Aid Society Of Toronto,Catholic Childrens Aid Toronto,2480,2018-01-01 14:39:36.717
3124,Catholic Christian Outreach Canada Inc,Catholic Christian Outreach Canada,3631,2018-01-01 14:39:36.717
9659,The Catholic Community Foundation Of Waterloo Region,Catholic Community Waterloo Region,11034,2018-01-01 14:39:36.717
3123,Catholic Community Services Of York Region,Catholic Community York Region,3629,2018-01-01 14:39:36.717
2726,Catholic Cross Cultural Services,Catholic Cross Cultural,3033,2018-01-01 14:39:36.717
2229,The Catholic District School Board Of Eastern Ontario,Catholic District School Eastern Ontario,2371,2018-01-01 14:39:36.717
2229,Catholic District School Board Of Eastern Ontario,Catholic District School Eastern Ontario,2229,2019-09-01 14:30:42.943
9979,Catholic Education Foundation Of Ontario,Catholic Education Ontario,11398,2018-01-01 14:39:36.717
4627,Catholic Family Services Of Durham,Catholic Family Durham,5469,2018-01-01 14:39:36.717
2796,Catholic Family Services Of Hamilton-Wentworth,Catholic Family Hamiltonwentworth,3136,2018-01-01 14:39:36.717
4055,Catholic Family Service Ottawa-Service Familial Catholique Ottawa,Catholic Family Ottawaservice Familial Catholique Ottawa,4800,2018-01-01 14:39:36.717
3333,Catholic Family Services Of Peel-Dufferin,Catholic Family Peeldufferin,3934,2018-01-01 14:39:36.717
4123,Catholic Family Services Of Simcoe County,Catholic Family Simcoe County,4879,2018-01-01 14:39:36.717
4683,Catholic Family Development Centre Of Thunder Bay,Catholic Family Thunder Bay,5530,2018-01-01 14:39:36.717
3435,Catholic Family Services Of Toronto,Catholic Family Toronto,4060,2018-01-01 14:39:36.717
3345,Catholic Girls' School Of Greater Toronto,Catholic Girls School Greater Toronto,3951,2018-01-01 14:39:36.717
4661,Catholic Health Alliance Of Canada,Catholic Health Canada,5506,2018-01-01 14:39:36.717
6166,Catholic Health Corporation Of Ontario,Catholic Health Ontario,7194,2018-01-01 14:39:36.717
2601,"The Catholic Centre For Immigrants, Ottawa Centre Catholique Pour Immigrants - Ottawa",Catholic Immigrants Ottawa Catholique Pour Immigrants Ottawa,2837,2018-01-01 14:39:36.717
2601,Catholic Immigration Centre Ottawa / Centre Catholique Pour Immigrants - Ottawa,Catholic Immigration Ottawa Catholique Pour Immigrants Ottawa,3634,2018-01-01 14:39:36.717
10100,Catholic Information Centre Of Ontario,Catholic Information Ontario,11529,2018-01-01 14:39:36.717
3762,Catholic Marriage Tribunal,Catholic Marriage Tribunal,4455,2018-01-01 14:39:36.717
4757,Catholic Missions In Canada,Catholic Missions In Canada,5617,2018-01-01 14:39:36.717
1535,Catholic Principals' Leadership Development Ontario (Cpldo),Catholic Principals Leadership Ontario Cpldo,1535,2019-09-01 14:30:42.943
5250,The Catholic Register,Catholic Register,6181,2018-01-01 14:39:36.717
11229,Catholic Religious Self-Insured Retention Program,Catholic Religious Selfinsured Retention Program,12765,2018-01-01 14:39:36.717
7822,Catholic Schools Foundation Of Nipissing-Parry Sound,Catholic Schools Nipissingparry Sound,9004,2018-01-01 14:39:36.717
2518,The Catholic Settlement House Day Nursery,Catholic Settlement House Day Nursery,2703,2018-01-01 14:39:36.717
5313,Catholic Youth Organization,Catholic Youth,6246,2018-01-01 14:39:36.717
8707,Catholic Youth Studio - Ksm Inc.,Catholic Youth Studio Ksm,9987,2018-01-01 14:39:36.717
9699,Cats Mainstage Theatre Company,Cats Mainstage Theatre,11079,2018-01-01 14:39:36.717
156,Catulpa Community Support Services Inc.,Catulpa Community Support,3553,2018-01-01 14:39:36.717
156,Catulpa Community Support Services Inc,Catulpa Community Support,156,2019-09-01 14:30:42.943
3152,Catundra Day Care Centre Inc.,Catundra Day Care,3674,2018-01-01 14:39:36.717
9132,Causeway Foundation,Causeway,10447,2018-01-01 14:39:36.717
11022,Causeway Christian Assembly,Causeway Christian Assembly,12548,2018-01-01 14:39:36.717
3753,Causeway Work Centre,Causeway Work,4446,2018-01-01 14:39:36.717
7133,Cavan Monaghan Libraries,Cavan Monaghan Libraries,8925,2018-01-01 14:39:36.717
7409,Cave Springs Camp Inc.,Cave Springs Camp,8547,2018-01-01 14:39:36.717
8167,Caw Local 200 Computers For Kids,Caw Local 200 Computers Kids,9383,2018-01-01 14:39:36.717
6408,Caw Social Justice Fund Le Fonds De Justice Sociale Des Tca,Caw Social Fund Le Fonds Sociale Des Tca,7453,2018-01-01 14:39:36.717
11749,Cayuga Food Bank Inc.,Cayuga Food,13307,2018-01-01 14:39:36.717
2797,Cayuga Pastoral Charge,Cayuga Pastoral Charge,3137,2018-01-01 14:39:36.717
12919,Cbi Home Health Hamilton,Cbi Home Health Hamilton,14769,2018-10-01 00:00:00.000
10665,C.C.I. Chinese - Canadian Intercultural Association,Cci Chinese Canadian Intercultural,12158,2018-01-01 14:39:36.717
5610,Ccl - Christian Communication Incorporated,Ccl Christian Communication,6578,2018-01-01 14:39:36.717
3331,C.C.M.C. Music Gallery,Ccmc Music Gallery,3931,2018-01-01 14:39:36.717
3108,C.D. Howe Institute,Cd Howe Institute,3600,2018-01-01 14:39:36.717
8965,The Ce Academy,Ce,10260,2018-01-01 14:39:36.717
10424,Cease-Fire Tabernacle,Ceasefire Tabernacle,11886,2018-01-01 14:39:36.717
9266,Cecchetti Canada,Cecchetti Canada,10594,2018-01-01 14:39:36.717
4693,Cecil Delworth Foundation,Cecil Delworth,5540,2018-01-01 14:39:36.717
2426,Cedar Centre,Cedar,2558,2018-01-01 14:39:36.717
9738,Cedar Springs Pastoral Charge,Cedar Springs Pastoral Charge,11123,2018-01-01 14:39:36.717
5642,The Cedarbrook Society,Cedarbrook,6615,2018-01-01 14:39:36.717
7591,Cedardale Nazarene Camp-Church Of The Nazarene,Cedardale Nazarene Campchurch Nazarene,8744,2018-01-01 14:39:36.717
390,Cedarvale Terrace,Cedarvale Terrace,390,2019-09-01 14:30:42.943
12330,Cedarvale Terrace Long Term Care,Cedarvale Terrace Long Term Care,13954,2016-01-01 00:00:00.000
